p,group,t,trial_num,rt,correct,cue,flanker_middle_direction,flanker_type,flanker_location,block_duration,stim_duration,exp_stage,key_press,correct_response,full_screen,focus_shifts
53,control,1,124,678,TRUE,center,right,neutral,up,678,678,test,39,39,TRUE,0
53,control,1,125,526,TRUE,spatial,right,congruent,down,526,526,test,39,39,TRUE,0
53,control,1,126,535,TRUE,spatial,right,neutral,down,535,535,test,39,39,TRUE,0
53,control,1,127,513,TRUE,center,right,congruent,up,513,513,test,39,39,TRUE,0
53,control,1,128,599,TRUE,center,right,neutral,down,599,599,test,39,39,TRUE,0
53,control,1,129,585,TRUE,nocue,left,congruent,up,585,585,test,37,37,TRUE,0
53,control,1,130,605,TRUE,double,right,neutral,up,605,605,test,39,39,TRUE,0
53,control,1,131,573,TRUE,nocue,right,congruent,down,573,573,test,39,39,TRUE,0
53,control,1,132,588,TRUE,nocue,left,neutral,up,588,588,test,37,37,TRUE,0
53,control,1,133,823,TRUE,nocue,left,incongruent,down,823,823,test,37,37,TRUE,0
53,control,1,134,747,TRUE,spatial,left,incongruent,down,747,747,test,37,37,TRUE,0
53,control,1,135,818,TRUE,nocue,right,incongruent,down,818,818,test,39,39,TRUE,0
53,control,1,136,505,TRUE,nocue,right,neutral,down,505,505,test,39,39,TRUE,0
53,control,1,137,689,TRUE,spatial,right,incongruent,down,689,689,test,39,39,TRUE,0
53,control,1,138,655,TRUE,nocue,right,congruent,up,655,655,test,39,39,TRUE,0
53,control,1,139,589,TRUE,center,left,neutral,down,589,589,test,37,37,TRUE,0
53,control,1,140,499,TRUE,double,right,congruent,up,499,499,test,39,39,TRUE,0
53,control,1,141,570,TRUE,double,left,neutral,down,570,570,test,37,37,TRUE,0
53,control,1,142,631,TRUE,double,right,incongruent,down,631,631,test,39,39,TRUE,0
53,control,1,143,621,TRUE,nocue,left,congruent,down,621,621,test,37,37,TRUE,0
53,control,1,144,733,TRUE,spatial,left,incongruent,up,733,733,test,37,37,TRUE,0
53,control,2,1,609,TRUE,nocue,left,incongruent,up,609,609,test,37,37,TRUE,0
53,control,2,2,573,TRUE,spatial,left,incongruent,up,573,573,test,37,37,TRUE,0
53,control,2,3,491,TRUE,center,left,neutral,down,491,491,test,37,37,TRUE,0
53,control,2,4,624,TRUE,nocue,left,neutral,up,624,624,test,37,37,TRUE,0
53,control,2,5,422,TRUE,spatial,left,neutral,up,422,422,test,37,37,TRUE,0
53,control,2,6,359,TRUE,spatial,left,congruent,up,359,359,test,37,37,TRUE,0
53,control,2,7,558,TRUE,center,right,congruent,up,558,558,test,39,39,TRUE,0
53,control,2,8,511,TRUE,nocue,left,congruent,down,511,511,test,37,37,TRUE,0
53,control,2,9,763,TRUE,double,left,incongruent,down,763,763,test,37,37,TRUE,0
53,control,2,10,390,TRUE,spatial,left,congruent,down,390,390,test,37,37,TRUE,0
53,control,2,11,662,TRUE,nocue,left,incongruent,down,662,662,test,37,37,TRUE,0
53,control,2,12,519,TRUE,nocue,right,congruent,up,519,519,test,39,39,TRUE,0
53,control,2,13,508,TRUE,center,left,incongruent,up,508,508,test,37,37,TRUE,0
53,control,2,14,764,TRUE,nocue,right,neutral,down,764,764,test,39,39,TRUE,0
53,control,2,15,575,TRUE,spatial,left,incongruent,down,575,575,test,37,37,TRUE,0
53,control,2,17,538,TRUE,center,right,congruent,down,538,538,test,39,39,TRUE,0
53,control,2,18,569,TRUE,double,right,neutral,up,569,569,test,39,39,TRUE,0
53,control,2,19,577,TRUE,double,left,neutral,down,577,577,test,37,37,TRUE,0
53,control,2,20,602,TRUE,spatial,right,incongruent,down,602,602,test,39,39,TRUE,0
53,control,2,21,570,TRUE,center,right,incongruent,up,570,570,test,39,39,TRUE,0
53,control,2,22,413,TRUE,spatial,left,neutral,down,413,413,test,37,37,TRUE,0
53,control,2,23,593,TRUE,center,right,neutral,down,593,593,test,39,39,TRUE,0
53,control,2,24,591,TRUE,double,left,congruent,up,591,591,test,37,37,TRUE,0
53,control,2,25,471,TRUE,double,right,congruent,down,471,471,test,39,39,TRUE,0
53,control,2,26,660,TRUE,nocue,right,incongruent,up,660,660,test,39,39,TRUE,0
53,control,2,27,629,TRUE,double,right,congruent,up,629,629,test,39,39,TRUE,0
53,control,2,28,396,TRUE,spatial,right,congruent,down,396,396,test,39,39,TRUE,0
53,control,2,29,700,TRUE,nocue,right,incongruent,down,700,700,test,39,39,TRUE,0
53,control,2,30,578,TRUE,double,left,congruent,down,578,578,test,37,37,TRUE,0
53,control,2,31,623,TRUE,nocue,left,neutral,down,623,623,test,37,37,TRUE,0
53,control,2,32,666,TRUE,center,left,congruent,up,666,666,test,37,37,TRUE,0
53,control,2,33,567,TRUE,double,left,incongruent,up,567,567,test,37,37,TRUE,0
53,control,2,34,508,TRUE,spatial,right,incongruent,up,508,508,test,39,39,TRUE,0
53,control,2,35,593,TRUE,center,left,incongruent,down,593,593,test,37,37,TRUE,0
53,control,2,36,427,TRUE,double,left,neutral,up,427,427,test,37,37,TRUE,0
53,control,2,37,606,TRUE,center,left,congruent,down,606,606,test,37,37,TRUE,0
53,control,2,38,595,TRUE,center,left,neutral,up,595,595,test,37,37,TRUE,0
53,control,2,39,440,TRUE,spatial,right,neutral,up,440,440,test,39,39,TRUE,0
53,control,2,40,701,TRUE,double,right,incongruent,down,701,701,test,39,39,TRUE,0
53,control,2,41,659,TRUE,center,right,incongruent,down,659,659,test,39,39,TRUE,0
53,control,2,42,516,TRUE,center,right,neutral,up,516,516,test,39,39,TRUE,0
53,control,2,43,674,TRUE,nocue,left,congruent,up,674,674,test,37,37,TRUE,0
53,control,2,44,563,TRUE,nocue,right,neutral,up,563,563,test,39,39,TRUE,0
53,control,2,45,625,TRUE,double,right,incongruent,up,625,625,test,39,39,TRUE,0
53,control,2,46,690,TRUE,double,right,neutral,down,690,690,test,39,39,TRUE,0
53,control,2,47,589,TRUE,nocue,right,congruent,down,589,589,test,39,39,TRUE,0
53,control,2,48,445,TRUE,spatial,right,congruent,up,445,445,test,39,39,TRUE,0
53,control,2,49,816,TRUE,nocue,left,incongruent,down,816,816,test,37,37,TRUE,0
53,control,2,50,678,TRUE,center,left,neutral,down,678,678,test,37,37,TRUE,0
53,control,2,51,555,TRUE,center,left,congruent,up,555,555,test,37,37,TRUE,0
53,control,2,52,615,TRUE,center,right,incongruent,up,615,615,test,39,39,TRUE,0
53,control,2,53,473,TRUE,double,left,congruent,up,473,473,test,37,37,TRUE,0
53,control,2,54,541,TRUE,spatial,right,neutral,down,541,541,test,39,39,TRUE,0
53,control,2,55,771,TRUE,double,right,incongruent,down,771,771,test,39,39,TRUE,0
53,control,2,56,636,TRUE,center,left,neutral,up,636,636,test,37,37,TRUE,0
53,control,2,57,584,TRUE,double,left,neutral,up,584,584,test,37,37,TRUE,0
53,control,2,58,547,TRUE,spatial,left,incongruent,down,547,547,test,37,37,TRUE,0
53,control,2,59,478,TRUE,spatial,left,congruent,up,478,478,test,37,37,TRUE,0
53,control,2,60,522,TRUE,spatial,right,incongruent,up,522,522,test,39,39,TRUE,0
53,control,2,61,520,TRUE,spatial,right,incongruent,down,520,520,test,39,39,TRUE,0
53,control,2,62,664,TRUE,nocue,right,congruent,down,664,664,test,39,39,TRUE,0
53,control,2,63,683,TRUE,center,left,congruent,down,683,683,test,37,37,TRUE,0
53,control,2,64,559,TRUE,double,left,neutral,down,559,559,test,37,37,TRUE,0
53,control,2,65,591,TRUE,double,left,incongruent,up,591,591,test,37,37,TRUE,0
53,control,2,66,568,TRUE,nocue,left,congruent,down,568,568,test,37,37,TRUE,0
53,control,2,67,552,TRUE,center,right,congruent,down,552,552,test,39,39,TRUE,0
53,control,2,68,465,TRUE,spatial,left,neutral,down,465,465,test,37,37,TRUE,0
53,control,2,69,615,TRUE,center,right,congruent,up,615,615,test,39,39,TRUE,0
53,control,2,70,730,TRUE,nocue,left,incongruent,up,730,730,test,37,37,TRUE,0
53,control,2,71,733,TRUE,nocue,right,incongruent,down,733,733,test,39,39,TRUE,0
53,control,2,72,466,TRUE,double,right,neutral,up,466,466,test,39,39,TRUE,0
53,control,2,73,696,TRUE,nocue,right,neutral,down,696,696,test,39,39,TRUE,0
53,control,2,74,665,TRUE,double,left,congruent,down,665,665,test,37,37,TRUE,0
53,control,2,75,579,TRUE,double,right,congruent,down,579,579,test,39,39,TRUE,0
53,control,2,76,650,TRUE,nocue,left,neutral,down,650,650,test,37,37,TRUE,0
53,control,2,77,674,TRUE,nocue,right,neutral,up,674,674,test,39,39,TRUE,0
53,control,2,78,513,TRUE,spatial,left,incongruent,up,513,513,test,37,37,TRUE,0
53,control,2,79,610,TRUE,center,right,neutral,up,610,610,test,39,39,TRUE,0
53,control,2,80,411,TRUE,spatial,right,congruent,up,411,411,test,39,39,TRUE,0
53,control,2,81,581,TRUE,nocue,left,congruent,up,581,581,test,37,37,TRUE,0
53,control,2,82,463,TRUE,double,right,congruent,up,463,463,test,39,39,TRUE,0
53,control,2,83,447,TRUE,spatial,left,neutral,up,447,447,test,37,37,TRUE,0
53,control,2,84,801,TRUE,center,right,incongruent,down,801,801,test,39,39,TRUE,0
53,control,2,85,500,TRUE,nocue,left,neutral,up,500,500,test,37,37,TRUE,0
53,control,2,86,565,TRUE,spatial,left,congruent,down,565,565,test,37,37,TRUE,0
53,control,2,87,654,TRUE,nocue,right,congruent,up,654,654,test,39,39,TRUE,0
53,control,2,88,599,TRUE,center,right,neutral,down,599,599,test,39,39,TRUE,0
53,control,2,89,471,TRUE,spatial,right,congruent,down,471,471,test,39,39,TRUE,0
53,control,2,90,566,TRUE,double,right,incongruent,up,566,566,test,39,39,TRUE,0
53,control,2,91,376,TRUE,spatial,right,neutral,up,376,376,test,39,39,TRUE,0
53,control,2,92,743,TRUE,center,left,incongruent,down,743,743,test,37,37,TRUE,0
53,control,2,93,872,TRUE,nocue,right,incongruent,up,872,872,test,39,39,TRUE,0
53,control,2,94,647,TRUE,center,left,incongruent,up,647,647,test,37,37,TRUE,0
53,control,2,95,694,TRUE,double,right,neutral,down,694,694,test,39,39,TRUE,0
53,control,2,96,622,TRUE,double,left,incongruent,down,622,622,test,37,37,TRUE,0
53,control,2,97,463,TRUE,double,left,neutral,up,463,463,test,37,37,TRUE,0
53,control,2,98,718,TRUE,double,right,incongruent,down,718,718,test,39,39,TRUE,0
53,control,2,99,401,TRUE,spatial,left,neutral,up,401,401,test,37,37,TRUE,0
53,control,2,100,820,TRUE,nocue,right,incongruent,down,820,820,test,39,39,TRUE,0
53,control,2,101,579,TRUE,nocue,left,congruent,up,579,579,test,37,37,TRUE,0
53,control,2,102,600,TRUE,center,right,neutral,up,600,600,test,39,39,TRUE,0
53,control,2,103,612,TRUE,center,right,congruent,up,612,612,test,39,39,TRUE,0
53,control,2,104,578,TRUE,double,left,neutral,down,578,578,test,37,37,TRUE,0
53,control,2,105,682,TRUE,center,right,neutral,down,682,682,test,39,39,TRUE,0
53,control,2,106,553,TRUE,spatial,left,incongruent,down,553,553,test,37,37,TRUE,0
53,control,2,107,650,TRUE,center,right,incongruent,down,650,650,test,39,39,TRUE,0
53,control,2,108,523,TRUE,double,right,neutral,up,523,523,test,39,39,TRUE,0
53,control,2,109,468,TRUE,spatial,left,congruent,up,468,468,test,37,37,TRUE,0
53,control,2,110,644,TRUE,nocue,left,congruent,down,644,644,test,37,37,TRUE,0
53,control,2,111,565,TRUE,nocue,right,neutral,up,565,565,test,39,39,TRUE,0
53,control,2,112,616,TRUE,nocue,left,neutral,up,616,616,test,37,37,TRUE,0
53,control,2,113,411,TRUE,spatial,left,neutral,down,411,411,test,37,37,TRUE,0
53,control,2,114,765,TRUE,nocue,right,neutral,down,765,765,test,39,39,TRUE,0
53,control,2,115,651,TRUE,double,left,incongruent,down,651,651,test,37,37,TRUE,0
53,control,2,116,551,TRUE,center,left,neutral,down,551,551,test,37,37,TRUE,0
53,control,2,117,611,TRUE,double,left,congruent,up,611,611,test,37,37,TRUE,0
53,control,2,118,644,TRUE,center,right,congruent,down,644,644,test,39,39,TRUE,0
53,control,2,119,583,TRUE,double,right,congruent,down,583,583,test,39,39,TRUE,0
53,control,2,120,678,TRUE,nocue,left,incongruent,down,678,678,test,37,37,TRUE,0
53,control,2,121,641,TRUE,center,right,incongruent,up,641,641,test,39,39,TRUE,0
53,control,2,122,535,TRUE,double,left,congruent,down,535,535,test,37,37,TRUE,0
53,control,2,123,561,TRUE,spatial,left,incongruent,up,561,561,test,37,37,TRUE,0
53,control,2,124,422,TRUE,spatial,right,neutral,up,422,422,test,39,39,TRUE,0
53,control,2,125,758,TRUE,nocue,right,incongruent,up,758,758,test,39,39,TRUE,0
53,control,2,126,804,TRUE,center,left,incongruent,down,804,804,test,37,37,TRUE,0
53,control,2,127,576,TRUE,spatial,right,neutral,down,576,576,test,39,39,TRUE,0
53,control,2,128,548,TRUE,spatial,right,incongruent,up,548,548,test,39,39,TRUE,0
53,control,2,129,555,TRUE,spatial,right,congruent,up,555,555,test,39,39,TRUE,0
53,control,2,130,620,TRUE,double,right,congruent,up,620,620,test,39,39,TRUE,0
53,control,2,131,486,TRUE,spatial,right,congruent,down,486,486,test,39,39,TRUE,0
53,control,2,132,483,TRUE,spatial,right,incongruent,down,483,483,test,39,39,TRUE,0
53,control,2,133,722,TRUE,nocue,left,incongruent,up,722,722,test,37,37,TRUE,0
53,control,2,134,538,TRUE,double,right,incongruent,up,538,538,test,39,39,TRUE,0
53,control,2,135,733,TRUE,double,right,neutral,down,733,733,test,39,39,TRUE,0
53,control,2,136,630,TRUE,spatial,left,congruent,down,630,630,test,37,37,TRUE,0
53,control,2,137,659,TRUE,center,left,congruent,up,659,659,test,37,37,TRUE,0
53,control,2,138,647,TRUE,nocue,left,neutral,down,647,647,test,37,37,TRUE,0
53,control,2,139,560,TRUE,double,left,incongruent,up,560,560,test,37,37,TRUE,0
53,control,2,140,593,TRUE,center,left,incongruent,up,593,593,test,37,37,TRUE,0
53,control,2,141,521,TRUE,nocue,right,congruent,up,521,521,test,39,39,TRUE,0
53,control,2,142,611,TRUE,nocue,right,congruent,down,611,611,test,39,39,TRUE,0
53,control,2,143,541,TRUE,center,left,congruent,down,541,541,test,37,37,TRUE,0
53,control,2,144,586,TRUE,center,left,neutral,up,586,586,test,37,37,TRUE,0
28,mt,1,2,879,TRUE,center,left,neutral,down,879,879,test,37,37,TRUE,0
28,mt,1,3,627,TRUE,spatial,left,incongruent,down,627,627,test,37,37,TRUE,0
28,mt,1,4,729,TRUE,center,left,neutral,up,729,729,test,37,37,TRUE,0
28,mt,1,5,743,TRUE,spatial,left,congruent,down,743,743,test,37,37,TRUE,0
28,mt,1,6,710,TRUE,center,right,incongruent,up,710,710,test,39,39,TRUE,0
28,mt,1,8,654,TRUE,double,left,neutral,up,654,654,test,37,37,TRUE,0
28,mt,1,9,653,TRUE,double,right,neutral,up,653,653,test,39,39,TRUE,0
28,mt,1,10,1118,TRUE,nocue,right,neutral,down,1118,1118,test,39,39,TRUE,0
28,mt,1,11,758,TRUE,nocue,left,neutral,up,758,758,test,37,37,TRUE,0
28,mt,1,12,768,TRUE,double,right,congruent,down,768,768,test,39,39,TRUE,0
28,mt,1,13,848,TRUE,spatial,right,incongruent,down,848,848,test,39,39,TRUE,0
28,mt,1,14,660,TRUE,center,right,neutral,down,660,660,test,39,39,TRUE,0
28,mt,1,15,591,TRUE,center,right,incongruent,down,591,591,test,39,39,TRUE,0
28,mt,1,16,779,TRUE,nocue,right,incongruent,up,779,779,test,39,39,TRUE,0
28,mt,1,17,670,TRUE,double,right,neutral,down,670,670,test,39,39,TRUE,0
28,mt,1,18,913,TRUE,center,right,congruent,down,913,913,test,39,39,TRUE,0
28,mt,1,20,572,TRUE,double,right,congruent,up,572,572,test,39,39,TRUE,0
28,mt,1,21,505,TRUE,center,left,congruent,up,505,505,test,37,37,TRUE,0
28,mt,1,22,789,TRUE,spatial,left,neutral,down,789,789,test,37,37,TRUE,0
28,mt,1,23,812,TRUE,double,right,incongruent,down,812,812,test,39,39,TRUE,0
28,mt,1,24,573,TRUE,spatial,left,neutral,up,573,573,test,37,37,TRUE,0
28,mt,1,25,817,TRUE,nocue,left,incongruent,down,817,817,test,37,37,TRUE,0
28,mt,1,26,713,TRUE,nocue,left,congruent,down,713,713,test,37,37,TRUE,0
28,mt,1,27,766,TRUE,spatial,left,congruent,up,766,766,test,37,37,TRUE,0
28,mt,1,28,746,TRUE,nocue,right,neutral,up,746,746,test,39,39,TRUE,0
28,mt,1,29,778,TRUE,double,left,neutral,down,778,778,test,37,37,TRUE,0
28,mt,1,30,730,TRUE,nocue,left,neutral,down,730,730,test,37,37,TRUE,0
28,mt,1,31,606,TRUE,spatial,right,incongruent,up,606,606,test,39,39,TRUE,0
28,mt,1,32,459,TRUE,spatial,left,incongruent,up,459,459,test,37,37,TRUE,0
28,mt,1,33,611,TRUE,spatial,right,neutral,down,611,611,test,39,39,TRUE,0
28,mt,1,34,625,TRUE,center,left,congruent,down,625,625,test,37,37,TRUE,0
28,mt,1,35,853,TRUE,double,left,congruent,down,853,853,test,37,37,TRUE,0
28,mt,1,36,600,TRUE,center,right,neutral,up,600,600,test,39,39,TRUE,0
28,mt,1,37,467,TRUE,double,left,incongruent,up,467,467,test,37,37,TRUE,0
28,mt,1,38,594,TRUE,center,left,incongruent,up,594,594,test,37,37,TRUE,0
28,mt,1,39,581,TRUE,center,right,congruent,up,581,581,test,39,39,TRUE,0
28,mt,1,40,742,TRUE,spatial,right,neutral,up,742,742,test,39,39,TRUE,0
28,mt,1,41,937,TRUE,spatial,right,congruent,down,937,937,test,39,39,TRUE,0
28,mt,1,42,753,TRUE,spatial,right,congruent,up,753,753,test,39,39,TRUE,0
28,mt,1,43,804,TRUE,double,left,incongruent,down,804,804,test,37,37,TRUE,0
28,mt,1,44,820,TRUE,center,left,incongruent,down,820,820,test,37,37,TRUE,0
28,mt,1,45,917,TRUE,nocue,left,congruent,up,917,917,test,37,37,TRUE,0
28,mt,1,46,775,TRUE,nocue,right,incongruent,down,775,775,test,39,39,TRUE,0
28,mt,1,47,784,TRUE,nocue,right,congruent,down,784,784,test,39,39,TRUE,0
28,mt,1,48,605,TRUE,nocue,right,congruent,up,605,605,test,39,39,TRUE,0
28,mt,1,49,701,TRUE,center,left,neutral,up,701,701,test,37,37,TRUE,0
28,mt,1,50,841,TRUE,nocue,left,incongruent,down,841,841,test,37,37,TRUE,0
28,mt,1,51,736,TRUE,spatial,left,neutral,down,736,736,test,37,37,TRUE,0
28,mt,1,52,541,TRUE,double,right,incongruent,up,541,541,test,39,39,TRUE,0
28,mt,1,53,724,TRUE,spatial,left,incongruent,down,724,724,test,37,37,TRUE,0
28,mt,1,54,583,TRUE,spatial,right,neutral,up,583,583,test,39,39,TRUE,0
28,mt,1,55,555,TRUE,nocue,left,incongruent,up,555,555,test,37,37,TRUE,0
28,mt,1,56,806,TRUE,nocue,left,congruent,down,806,806,test,37,37,TRUE,0
28,mt,1,57,596,TRUE,double,right,incongruent,down,596,596,test,39,39,TRUE,0
28,mt,1,58,605,TRUE,center,left,incongruent,up,605,605,test,37,37,TRUE,0
28,mt,1,59,504,TRUE,center,right,neutral,up,504,504,test,39,39,TRUE,0
28,mt,1,60,779,TRUE,nocue,right,incongruent,up,779,779,test,39,39,TRUE,0
28,mt,1,61,706,TRUE,nocue,right,neutral,up,706,706,test,39,39,TRUE,0
28,mt,1,62,1125,TRUE,nocue,right,incongruent,down,1125,1125,test,39,39,TRUE,0
28,mt,1,63,619,TRUE,spatial,right,congruent,up,619,619,test,39,39,TRUE,0
28,mt,1,64,690,TRUE,nocue,right,neutral,down,690,690,test,39,39,TRUE,0
28,mt,1,65,581,TRUE,center,right,congruent,up,581,581,test,39,39,TRUE,0
28,mt,1,66,863,TRUE,nocue,right,congruent,down,863,863,test,39,39,TRUE,0
28,mt,1,67,947,TRUE,spatial,left,incongruent,up,947,947,test,37,37,TRUE,0
28,mt,1,68,854,TRUE,spatial,right,incongruent,down,854,854,test,39,39,TRUE,0
28,mt,1,69,770,TRUE,double,left,incongruent,down,770,770,test,37,37,TRUE,0
28,mt,1,70,806,TRUE,nocue,left,neutral,down,806,806,test,37,37,TRUE,0
28,mt,1,71,639,TRUE,double,right,congruent,up,639,639,test,39,39,TRUE,0
28,mt,1,72,638,TRUE,center,left,neutral,down,638,638,test,37,37,TRUE,0
28,mt,1,73,592,TRUE,double,right,neutral,down,592,592,test,39,39,TRUE,0
28,mt,1,74,689,TRUE,nocue,left,neutral,up,689,689,test,37,37,TRUE,0
28,mt,1,75,631,TRUE,spatial,right,neutral,down,631,631,test,39,39,TRUE,0
28,mt,1,76,783,TRUE,spatial,left,congruent,down,783,783,test,37,37,TRUE,0
28,mt,1,77,791,TRUE,spatial,left,neutral,up,791,791,test,37,37,TRUE,0
28,mt,1,78,1012,TRUE,double,left,incongruent,up,1012,1012,test,37,37,TRUE,0
28,mt,1,79,622,TRUE,double,left,congruent,up,622,622,test,37,37,TRUE,0
28,mt,1,80,802,TRUE,center,right,neutral,down,802,802,test,39,39,TRUE,0
28,mt,1,81,615,TRUE,center,right,incongruent,down,615,615,test,39,39,TRUE,0
28,mt,1,82,659,TRUE,double,left,neutral,up,659,659,test,37,37,TRUE,0
28,mt,1,83,700,TRUE,nocue,left,congruent,up,700,700,test,37,37,TRUE,0
28,mt,1,84,782,TRUE,center,left,incongruent,down,782,782,test,37,37,TRUE,0
28,mt,1,85,472,TRUE,double,left,neutral,down,472,472,test,37,37,TRUE,0
28,mt,1,86,884,TRUE,spatial,right,congruent,down,884,884,test,39,39,TRUE,0
28,mt,1,87,810,TRUE,center,right,incongruent,up,810,810,test,39,39,TRUE,0
28,mt,1,88,708,TRUE,double,right,neutral,up,708,708,test,39,39,TRUE,0
28,mt,1,89,914,TRUE,center,left,congruent,down,914,914,test,37,37,TRUE,0
28,mt,1,90,672,TRUE,center,right,congruent,down,672,672,test,39,39,TRUE,0
28,mt,1,91,604,TRUE,double,left,congruent,down,604,604,test,37,37,TRUE,0
28,mt,1,92,562,TRUE,double,right,congruent,down,562,562,test,39,39,TRUE,0
28,mt,1,93,791,TRUE,spatial,left,congruent,up,791,791,test,37,37,TRUE,0
28,mt,1,94,522,TRUE,spatial,right,incongruent,up,522,522,test,39,39,TRUE,0
28,mt,1,95,785,TRUE,nocue,right,congruent,up,785,785,test,39,39,TRUE,0
28,mt,1,96,516,TRUE,center,left,congruent,up,516,516,test,37,37,TRUE,0
28,mt,1,97,538,TRUE,spatial,right,congruent,up,538,538,test,39,39,TRUE,0
28,mt,1,98,779,TRUE,double,left,congruent,down,779,779,test,37,37,TRUE,0
28,mt,1,99,588,TRUE,spatial,left,incongruent,up,588,588,test,37,37,TRUE,0
28,mt,1,100,794,TRUE,double,right,congruent,down,794,794,test,39,39,TRUE,0
28,mt,1,101,520,TRUE,double,right,incongruent,down,520,520,test,39,39,TRUE,0
28,mt,1,102,446,TRUE,spatial,left,neutral,up,446,446,test,37,37,TRUE,0
28,mt,1,103,929,TRUE,double,left,incongruent,up,929,929,test,37,37,TRUE,0
28,mt,1,104,745,TRUE,spatial,left,congruent,down,745,745,test,37,37,TRUE,0
28,mt,1,105,665,TRUE,center,right,congruent,up,665,665,test,39,39,TRUE,0
28,mt,1,106,799,TRUE,center,left,incongruent,up,799,799,test,37,37,TRUE,0
28,mt,1,107,877,TRUE,nocue,left,neutral,up,877,877,test,37,37,TRUE,0
28,mt,1,108,847,TRUE,spatial,left,incongruent,down,847,847,test,37,37,TRUE,0
28,mt,1,109,791,TRUE,center,right,incongruent,down,791,791,test,39,39,TRUE,0
28,mt,1,110,762,TRUE,center,right,incongruent,up,762,762,test,39,39,TRUE,0
28,mt,1,111,653,TRUE,double,left,neutral,down,653,653,test,37,37,TRUE,0
28,mt,1,112,834,TRUE,nocue,left,congruent,up,834,834,test,37,37,TRUE,0
28,mt,1,113,503,TRUE,nocue,right,congruent,up,503,503,test,39,39,TRUE,0
28,mt,1,114,910,TRUE,spatial,right,incongruent,down,910,910,test,39,39,TRUE,0
28,mt,1,115,698,TRUE,double,right,incongruent,up,698,698,test,39,39,TRUE,0
28,mt,1,116,700,TRUE,double,left,incongruent,down,700,700,test,37,37,TRUE,0
28,mt,1,117,661,TRUE,double,left,neutral,up,661,661,test,37,37,TRUE,0
28,mt,1,118,675,TRUE,double,right,neutral,up,675,675,test,39,39,TRUE,0
28,mt,1,119,618,TRUE,spatial,right,neutral,down,618,618,test,39,39,TRUE,0
28,mt,1,120,642,TRUE,center,left,congruent,up,642,642,test,37,37,TRUE,0
28,mt,1,121,783,TRUE,nocue,left,incongruent,up,783,783,test,37,37,TRUE,0
28,mt,1,122,708,TRUE,nocue,left,incongruent,down,708,708,test,37,37,TRUE,0
28,mt,1,123,675,TRUE,center,right,congruent,down,675,675,test,39,39,TRUE,0
28,mt,1,124,679,TRUE,center,left,neutral,up,679,679,test,37,37,TRUE,0
28,mt,1,125,504,TRUE,spatial,left,congruent,up,504,504,test,37,37,TRUE,0
28,mt,1,126,682,TRUE,center,left,neutral,down,682,682,test,37,37,TRUE,0
28,mt,1,127,563,TRUE,nocue,left,neutral,down,563,563,test,37,37,TRUE,0
28,mt,1,128,582,TRUE,spatial,left,neutral,down,582,582,test,37,37,TRUE,0
28,mt,1,129,827,TRUE,nocue,right,neutral,down,827,827,test,39,39,TRUE,0
28,mt,1,130,1068,TRUE,nocue,right,incongruent,up,1068,1068,test,39,39,TRUE,0
28,mt,1,131,660,TRUE,center,right,neutral,down,660,660,test,39,39,TRUE,0
28,mt,1,132,599,TRUE,double,right,congruent,up,599,599,test,39,39,TRUE,0
28,mt,1,133,734,TRUE,nocue,right,incongruent,down,734,734,test,39,39,TRUE,0
28,mt,1,134,899,TRUE,double,left,congruent,up,899,899,test,37,37,TRUE,0
28,mt,1,135,618,TRUE,spatial,right,neutral,up,618,618,test,39,39,TRUE,0
28,mt,1,136,700,TRUE,spatial,right,congruent,down,700,700,test,39,39,TRUE,0
28,mt,1,137,570,TRUE,nocue,right,congruent,down,570,570,test,39,39,TRUE,0
28,mt,1,138,883,TRUE,center,left,incongruent,down,883,883,test,37,37,TRUE,0
28,mt,1,139,742,TRUE,center,left,congruent,down,742,742,test,37,37,TRUE,0
28,mt,1,140,663,TRUE,double,right,neutral,down,663,663,test,39,39,TRUE,0
28,mt,1,141,582,TRUE,spatial,right,incongruent,up,582,582,test,39,39,TRUE,0
28,mt,1,142,685,TRUE,center,right,neutral,up,685,685,test,39,39,TRUE,0
28,mt,1,143,644,TRUE,nocue,right,neutral,up,644,644,test,39,39,TRUE,0
28,mt,1,144,739,TRUE,nocue,left,congruent,down,739,739,test,37,37,TRUE,0
28,mt,2,1,805,TRUE,spatial,right,neutral,down,805,805,test,39,39,TRUE,0
28,mt,2,2,789,TRUE,nocue,left,neutral,down,789,789,test,37,37,TRUE,0
28,mt,2,3,758,TRUE,center,left,neutral,down,758,758,test,37,37,TRUE,0
28,mt,2,4,845,TRUE,spatial,left,incongruent,down,845,845,test,37,37,TRUE,0
28,mt,2,5,755,TRUE,double,left,neutral,down,755,755,test,37,37,TRUE,0
28,mt,2,6,1126,TRUE,nocue,left,neutral,up,1126,1126,test,37,37,TRUE,0
28,mt,2,7,805,TRUE,center,right,congruent,up,805,805,test,39,39,TRUE,0
28,mt,2,8,653,TRUE,center,left,neutral,up,653,653,test,37,37,TRUE,0
28,mt,2,9,690,TRUE,spatial,left,incongruent,up,690,690,test,37,37,TRUE,0
28,mt,2,10,806,TRUE,nocue,right,congruent,down,806,806,test,39,39,TRUE,0
28,mt,2,11,1057,TRUE,nocue,right,incongruent,down,1057,1057,test,39,39,TRUE,0
28,mt,2,12,774,TRUE,double,right,congruent,down,774,774,test,39,39,TRUE,0
