"p","t","trial_num","rt","block_duration","full_screen","focus_shifts","stim_duration","correct","correct_response","flanker_middle_direction","flanker_type","flanker_location","cue","group"
"22","1",87,1020,1020,TRUE,0,1020,TRUE,39,"right","incongruent","down","center","Reading"
"22","1",88,760,760,TRUE,0,760,TRUE,39,"right","neutral","up","center","Reading"
"22","1",89,790,790,TRUE,0,790,TRUE,37,"left","congruent","down","double","Reading"
"22","1",90,679,679,TRUE,0,679,TRUE,37,"left","congruent","down","center","Reading"
"22","1",91,1185,1185,TRUE,0,1185,TRUE,39,"right","incongruent","up","center","Reading"
"22","1",92,1049,1049,TRUE,0,1049,TRUE,39,"right","incongruent","down","spatial","Reading"
"22","1",93,575,575,TRUE,0,575,TRUE,37,"left","congruent","down","spatial","Reading"
"22","1",94,874,874,TRUE,0,874,TRUE,37,"left","neutral","up","spatial","Reading"
"22","1",95,906,906,TRUE,0,906,TRUE,39,"right","congruent","up","nocue","Reading"
"22","1",96,642,642,TRUE,0,642,TRUE,39,"right","neutral","up","double","Reading"
"22","1",97,814,814,TRUE,0,814,TRUE,39,"right","incongruent","down","spatial","Reading"
"22","1",98,552,552,TRUE,0,552,TRUE,37,"left","incongruent","down","spatial","Reading"
"22","1",99,664,664,TRUE,0,664,TRUE,39,"right","neutral","down","double","Reading"
"22","1",100,867,867,TRUE,0,867,TRUE,37,"left","congruent","up","double","Reading"
"22","1",101,684,684,TRUE,0,684,TRUE,39,"right","incongruent","up","double","Reading"
"22","1",102,569,569,TRUE,0,569,TRUE,39,"right","congruent","up","spatial","Reading"
"22","1",103,606,606,TRUE,0,606,TRUE,37,"left","neutral","down","double","Reading"
"22","1",104,772,772,TRUE,0,772,TRUE,39,"right","incongruent","up","center","Reading"
"22","1",105,902,902,TRUE,0,902,TRUE,39,"right","congruent","down","center","Reading"
"22","1",106,732,732,TRUE,0,732,TRUE,37,"left","neutral","up","spatial","Reading"
"22","1",107,840,840,TRUE,0,840,TRUE,39,"right","incongruent","down","center","Reading"
"22","1",108,747,747,TRUE,0,747,TRUE,37,"left","neutral","down","spatial","Reading"
"22","1",109,814,814,TRUE,0,814,TRUE,37,"left","congruent","down","double","Reading"
"22","1",110,1057,1057,TRUE,0,1057,TRUE,37,"left","incongruent","up","double","Reading"
"22","1",112,871,871,TRUE,0,871,TRUE,37,"left","incongruent","up","spatial","Reading"
"22","1",113,1038,1038,TRUE,0,1038,TRUE,39,"right","neutral","down","spatial","Reading"
"22","1",114,1075,1075,TRUE,0,1075,TRUE,39,"right","congruent","down","nocue","Reading"
"22","1",115,995,995,TRUE,0,995,TRUE,39,"right","neutral","up","nocue","Reading"
"22","1",116,1116,1116,TRUE,0,1116,TRUE,37,"left","incongruent","down","nocue","Reading"
"22","1",117,787,787,TRUE,0,787,TRUE,39,"right","incongruent","down","double","Reading"
"22","1",118,788,788,TRUE,0,788,TRUE,37,"left","congruent","down","nocue","Reading"
"22","1",119,915,915,TRUE,0,915,TRUE,37,"left","neutral","up","double","Reading"
"22","1",120,659,659,TRUE,0,659,TRUE,37,"left","neutral","down","nocue","Reading"
"22","1",121,679,679,TRUE,0,679,TRUE,39,"right","congruent","down","spatial","Reading"
"22","1",122,1022,1022,TRUE,0,1022,TRUE,37,"left","incongruent","up","nocue","Reading"
"22","1",123,1122,1122,TRUE,0,1122,TRUE,39,"right","incongruent","down","nocue","Reading"
"22","1",124,785,785,TRUE,0,785,TRUE,39,"right","neutral","up","center","Reading"
"22","1",125,774,774,TRUE,0,774,TRUE,39,"right","incongruent","up","nocue","Reading"
"22","1",126,881,881,TRUE,0,881,TRUE,37,"left","congruent","up","center","Reading"
"22","1",127,974,974,TRUE,0,974,TRUE,37,"left","incongruent","down","double","Reading"
"22","1",128,907,907,TRUE,0,907,TRUE,37,"left","congruent","down","center","Reading"
"22","1",129,915,915,TRUE,0,915,TRUE,37,"left","congruent","up","nocue","Reading"
"22","1",130,860,860,TRUE,0,860,TRUE,37,"left","neutral","down","center","Reading"
"22","1",131,924,924,TRUE,0,924,TRUE,37,"left","neutral","up","center","Reading"
"22","1",132,807,807,TRUE,0,807,TRUE,39,"right","congruent","up","double","Reading"
"22","1",133,1077,1077,TRUE,0,1077,TRUE,37,"left","congruent","up","spatial","Reading"
"22","1",134,798,798,TRUE,0,798,TRUE,39,"right","neutral","up","spatial","Reading"
"22","1",135,1391,1391,TRUE,0,1391,TRUE,37,"left","congruent","down","spatial","Reading"
"22","1",136,727,727,TRUE,0,727,TRUE,37,"left","incongruent","down","center","Reading"
"22","1",137,948,948,TRUE,0,948,TRUE,39,"right","congruent","up","nocue","Reading"
"22","1",138,903,903,TRUE,0,903,TRUE,37,"left","neutral","up","nocue","Reading"
"22","1",139,813,813,TRUE,0,813,TRUE,39,"right","neutral","up","double","Reading"
"22","1",140,1036,1036,TRUE,0,1036,TRUE,39,"right","congruent","down","double","Reading"
"22","1",141,752,752,TRUE,0,752,TRUE,39,"right","neutral","down","nocue","Reading"
"22","1",142,857,857,TRUE,0,857,TRUE,39,"right","congruent","up","center","Reading"
"22","1",144,899,899,TRUE,0,899,TRUE,39,"right","neutral","down","center","Reading"
"22","2",1,909,909,TRUE,0,909,TRUE,37,"left","congruent","up","spatial","Reading"
"22","2",2,1423,1423,TRUE,0,1423,TRUE,39,"right","congruent","up","nocue","Reading"
"22","2",3,1009,1009,TRUE,0,1009,TRUE,39,"right","congruent","down","nocue","Reading"
"22","2",4,927,927,TRUE,0,927,TRUE,39,"right","congruent","down","spatial","Reading"
"22","2",5,990,990,TRUE,0,990,TRUE,37,"left","congruent","down","center","Reading"
"22","2",6,879,879,TRUE,0,879,TRUE,39,"right","neutral","down","nocue","Reading"
"22","2",7,1334,1334,TRUE,0,1334,TRUE,37,"left","incongruent","up","center","Reading"
"22","2",8,742,742,TRUE,0,742,TRUE,37,"left","congruent","up","double","Reading"
"22","2",9,1011,1011,TRUE,0,1011,TRUE,37,"left","incongruent","up","nocue","Reading"
"22","2",10,1046,1046,TRUE,0,1046,TRUE,39,"right","neutral","up","center","Reading"
"22","2",11,852,852,TRUE,0,852,TRUE,39,"right","neutral","down","spatial","Reading"
"22","2",12,855,855,TRUE,0,855,TRUE,37,"left","congruent","up","center","Reading"
"22","2",13,694,694,TRUE,0,694,TRUE,37,"left","congruent","down","double","Reading"
"22","2",14,822,822,TRUE,0,822,TRUE,39,"right","congruent","up","center","Reading"
"22","2",15,743,743,TRUE,0,743,TRUE,39,"right","incongruent","up","double","Reading"
"22","2",16,705,705,TRUE,0,705,TRUE,37,"left","neutral","up","spatial","Reading"
"22","2",17,722,722,TRUE,0,722,TRUE,37,"left","congruent","down","spatial","Reading"
"22","2",18,719,719,TRUE,0,719,TRUE,39,"right","incongruent","up","nocue","Reading"
"22","2",19,891,891,TRUE,0,891,TRUE,39,"right","neutral","down","double","Reading"
"22","2",20,741,741,TRUE,0,741,TRUE,39,"right","incongruent","up","center","Reading"
"22","2",21,771,771,TRUE,0,771,TRUE,37,"left","incongruent","up","double","Reading"
"22","2",22,526,526,TRUE,0,526,TRUE,39,"right","neutral","up","spatial","Reading"
"22","2",23,567,567,TRUE,0,567,TRUE,37,"left","neutral","up","double","Reading"
"22","2",25,818,818,TRUE,0,818,TRUE,37,"left","congruent","down","nocue","Reading"
"22","2",26,876,876,TRUE,0,876,TRUE,37,"left","congruent","up","nocue","Reading"
"22","2",27,660,660,TRUE,0,660,TRUE,37,"left","neutral","down","center","Reading"
"22","2",28,1141,1141,TRUE,0,1141,TRUE,39,"right","congruent","up","spatial","Reading"
"22","2",29,849,849,TRUE,0,849,TRUE,39,"right","incongruent","down","center","Reading"
"22","2",30,726,726,TRUE,0,726,TRUE,39,"right","congruent","down","double","Reading"
"22","2",31,1171,1171,TRUE,0,1171,TRUE,37,"left","incongruent","down","double","Reading"
"22","2",32,1473,1473,TRUE,0,1473,TRUE,39,"right","incongruent","up","spatial","Reading"
"22","2",33,732,732,TRUE,0,732,TRUE,39,"right","neutral","up","double","Reading"
"22","2",34,1257,1257,TRUE,0,1257,TRUE,37,"left","neutral","up","center","Reading"
"22","2",35,882,882,TRUE,0,882,TRUE,39,"right","neutral","up","nocue","Reading"
"22","2",36,757,757,TRUE,0,757,TRUE,37,"left","neutral","up","nocue","Reading"
"22","2",37,1012,1012,TRUE,0,1012,TRUE,39,"right","incongruent","down","spatial","Reading"
"22","2",38,783,783,TRUE,0,783,TRUE,37,"left","incongruent","down","nocue","Reading"
"22","2",39,879,879,TRUE,0,879,TRUE,39,"right","congruent","up","double","Reading"
"22","2",40,709,709,TRUE,0,709,TRUE,37,"left","neutral","down","spatial","Reading"
"22","2",41,840,840,TRUE,0,840,TRUE,37,"left","incongruent","down","center","Reading"
"22","2",42,909,909,TRUE,0,909,TRUE,39,"right","congruent","down","center","Reading"
"22","2",43,880,880,TRUE,0,880,TRUE,39,"right","incongruent","down","double","Reading"
"22","2",44,768,768,TRUE,0,768,TRUE,39,"right","incongruent","down","nocue","Reading"
"22","2",45,652,652,TRUE,0,652,TRUE,39,"right","neutral","down","center","Reading"
"22","2",46,1158,1158,TRUE,0,1158,TRUE,37,"left","incongruent","up","spatial","Reading"
"22","2",47,1064,1064,TRUE,0,1064,TRUE,37,"left","neutral","down","double","Reading"
"22","2",48,757,757,TRUE,0,757,TRUE,37,"left","neutral","down","nocue","Reading"
"22","2",49,969,969,TRUE,0,969,TRUE,39,"right","incongruent","down","spatial","Reading"
"22","2",50,829,829,TRUE,0,829,TRUE,37,"left","incongruent","up","center","Reading"
"22","2",51,750,750,TRUE,0,750,TRUE,37,"left","congruent","down","double","Reading"
"22","2",52,602,602,TRUE,0,602,TRUE,39,"right","congruent","down","double","Reading"
"22","2",53,754,754,TRUE,0,754,TRUE,37,"left","congruent","up","spatial","Reading"
"22","2",54,789,789,TRUE,0,789,TRUE,39,"right","congruent","up","spatial","Reading"
"22","2",55,615,615,TRUE,0,615,TRUE,39,"right","neutral","up","spatial","Reading"
"22","2",56,710,710,TRUE,0,710,TRUE,37,"left","congruent","up","center","Reading"
"22","2",57,898,898,TRUE,0,898,TRUE,37,"left","incongruent","down","nocue","Reading"
"22","2",58,743,743,TRUE,0,743,TRUE,37,"left","neutral","up","center","Reading"
"22","2",59,919,919,TRUE,0,919,TRUE,37,"left","congruent","down","spatial","Reading"
"22","2",60,689,689,TRUE,0,689,TRUE,39,"right","neutral","up","nocue","Reading"
"22","2",61,813,813,TRUE,0,813,TRUE,39,"right","congruent","up","double","Reading"
"22","2",62,762,762,TRUE,0,762,TRUE,39,"right","incongruent","down","nocue","Reading"
"22","2",63,808,808,TRUE,0,808,TRUE,37,"left","incongruent","down","spatial","Reading"
"22","2",64,731,731,TRUE,0,731,TRUE,39,"right","incongruent","up","center","Reading"
"22","2",65,1105,1105,TRUE,0,1105,TRUE,39,"right","incongruent","down","double","Reading"
"22","2",66,875,875,TRUE,0,875,TRUE,39,"right","neutral","down","nocue","Reading"
"22","2",67,707,707,TRUE,0,707,TRUE,39,"right","neutral","down","spatial","Reading"
"22","2",68,909,909,TRUE,0,909,TRUE,39,"right","congruent","up","center","Reading"
"22","2",69,1463,1463,TRUE,0,1463,TRUE,37,"left","neutral","up","nocue","Reading"
"22","2",70,925,925,TRUE,0,925,TRUE,39,"right","congruent","down","center","Reading"
"22","2",71,759,759,TRUE,0,759,TRUE,39,"right","incongruent","up","double","Reading"
"22","2",72,815,815,TRUE,0,815,TRUE,37,"left","congruent","up","double","Reading"
"22","2",73,735,735,TRUE,0,735,TRUE,37,"left","incongruent","down","center","Reading"
"22","2",74,943,943,TRUE,0,943,TRUE,39,"right","incongruent","up","nocue","Reading"
"22","2",75,686,686,TRUE,0,686,TRUE,39,"right","neutral","up","center","Reading"
"22","2",76,896,896,TRUE,0,896,TRUE,39,"right","neutral","down","double","Reading"
"22","2",77,1502,1502,TRUE,0,1502,TRUE,39,"right","congruent","up","nocue","Reading"
"22","2",78,830,830,TRUE,0,830,TRUE,37,"left","congruent","down","center","Reading"
"22","2",79,921,921,TRUE,0,921,TRUE,37,"left","incongruent","up","spatial","Reading"
"22","2",80,999,999,TRUE,0,999,TRUE,39,"right","neutral","down","center","Reading"
"22","2",81,743,743,TRUE,0,743,TRUE,39,"right","neutral","up","double","Reading"
"22","2",82,721,721,TRUE,0,721,TRUE,39,"right","incongruent","up","spatial","Reading"
"22","2",83,1120,1120,TRUE,0,1120,TRUE,37,"left","neutral","down","center","Reading"
"22","2",84,1284,1284,TRUE,0,1284,TRUE,37,"left","incongruent","up","nocue","Reading"
"22","2",85,1168,1168,TRUE,0,1168,TRUE,39,"right","incongruent","down","center","Reading"
"22","2",86,728,728,TRUE,0,728,TRUE,37,"left","neutral","down","nocue","Reading"
"22","2",87,640,640,TRUE,0,640,TRUE,37,"left","congruent","down","nocue","Reading"
"22","2",89,1101,1101,TRUE,0,1101,TRUE,39,"right","congruent","down","spatial","Reading"
"22","2",92,635,635,TRUE,0,635,TRUE,37,"left","neutral","up","double","Reading"
"22","2",93,1492,1492,TRUE,0,1492,TRUE,39,"right","congruent","down","nocue","Reading"
"22","2",95,805,805,TRUE,0,805,TRUE,37,"left","neutral","down","double","Reading"
"22","2",96,1423,1423,TRUE,0,1423,TRUE,37,"left","incongruent","down","double","Reading"
"22","2",97,737,737,TRUE,0,737,TRUE,39,"right","neutral","up","center","Reading"
"22","2",98,772,772,TRUE,0,772,TRUE,39,"right","congruent","up","spatial","Reading"
"22","2",99,988,988,TRUE,0,988,TRUE,37,"left","incongruent","down","nocue","Reading"
"22","2",100,810,810,TRUE,0,810,TRUE,39,"right","incongruent","down","spatial","Reading"
"22","2",101,1052,1052,TRUE,0,1052,TRUE,37,"left","neutral","down","center","Reading"
"22","2",102,686,686,TRUE,0,686,TRUE,37,"left","neutral","down","double","Reading"
"22","2",103,944,944,TRUE,0,944,TRUE,37,"left","incongruent","down","double","Reading"
"22","2",104,1092,1092,TRUE,0,1092,TRUE,39,"right","incongruent","down","double","Reading"
"22","2",105,763,763,TRUE,0,763,TRUE,39,"right","neutral","down","double","Reading"
"22","2",106,646,646,TRUE,0,646,TRUE,37,"left","incongruent","down","spatial","Reading"
"22","2",109,718,718,TRUE,0,718,TRUE,39,"right","neutral","up","double","Reading"
"22","2",111,1147,1147,TRUE,0,1147,TRUE,37,"left","congruent","up","spatial","Reading"
"22","2",112,900,900,TRUE,0,900,TRUE,39,"right","incongruent","down","center","Reading"
"22","2",113,814,814,TRUE,0,814,TRUE,37,"left","incongruent","up","spatial","Reading"
"22","2",114,943,943,TRUE,0,943,TRUE,37,"left","incongruent","up","nocue","Reading"
"22","2",115,626,626,TRUE,0,626,TRUE,37,"left","neutral","up","double","Reading"
"22","2",117,617,617,TRUE,0,617,TRUE,39,"right","neutral","up","spatial","Reading"
"22","2",118,1064,1064,TRUE,0,1064,TRUE,39,"right","incongruent","up","double","Reading"
"22","2",119,893,893,TRUE,0,893,TRUE,39,"right","neutral","down","spatial","Reading"
"22","2",122,835,835,TRUE,0,835,TRUE,37,"left","congruent","down","center","Reading"
"22","2",123,962,962,TRUE,0,962,TRUE,37,"left","incongruent","down","center","Reading"
"22","2",124,889,889,TRUE,0,889,TRUE,37,"left","congruent","up","center","Reading"
"22","2",125,1095,1095,TRUE,0,1095,TRUE,39,"right","neutral","down","nocue","Reading"
"22","2",126,751,751,TRUE,0,751,TRUE,39,"right","congruent","up","center","Reading"
"22","2",127,618,618,TRUE,0,618,TRUE,39,"right","incongruent","up","spatial","Reading"
"22","2",128,660,660,TRUE,0,660,TRUE,39,"right","congruent","down","nocue","Reading"
"22","2",129,984,984,TRUE,0,984,TRUE,39,"right","incongruent","down","nocue","Reading"
"22","2",131,692,692,TRUE,0,692,TRUE,37,"left","congruent","down","double","Reading"
"22","2",132,956,956,TRUE,0,956,TRUE,37,"left","neutral","up","spatial","Reading"
"22","2",133,1367,1367,TRUE,0,1367,TRUE,37,"left","incongruent","up","double","Reading"
"22","2",134,754,754,TRUE,0,754,TRUE,37,"left","neutral","up","center","Reading"
"22","2",136,772,772,TRUE,0,772,TRUE,37,"left","neutral","down","nocue","Reading"
"22","2",137,852,852,TRUE,0,852,TRUE,39,"right","congruent","up","nocue","Reading"
"22","2",138,641,641,TRUE,0,641,TRUE,37,"left","congruent","down","spatial","Reading"
"22","2",139,827,827,TRUE,0,827,TRUE,39,"right","congruent","down","spatial","Reading"
"22","2",140,1237,1237,TRUE,0,1237,TRUE,37,"left","neutral","up","nocue","Reading"
"22","2",141,894,894,TRUE,0,894,TRUE,37,"left","congruent","up","nocue","Reading"
"22","2",142,960,960,TRUE,0,960,TRUE,39,"right","incongruent","up","nocue","Reading"
"22","2",143,701,701,TRUE,0,701,TRUE,37,"left","neutral","down","spatial","Reading"
"22","2",144,886,886,TRUE,0,886,TRUE,39,"right","neutral","down","center","Reading"
"9","1",1,706,706,TRUE,0,706,TRUE,39,"right","incongruent","down","spatial","FAM"
"9","1",2,547,547,TRUE,0,547,TRUE,39,"right","neutral","up","center","FAM"
"9","1",3,465,465,TRUE,0,465,TRUE,39,"right","neutral","down","double","FAM"
"9","1",4,592,592,TRUE,0,592,TRUE,37,"left","neutral","up","center","FAM"
"9","1",5,532,532,TRUE,0,532,TRUE,39,"right","neutral","up","nocue","FAM"
"9","1",6,755,755,TRUE,0,755,TRUE,37,"left","congruent","down","nocue","FAM"
"9","1",7,765,765,TRUE,0,765,TRUE,37,"left","incongruent","down","double","FAM"
"9","1",8,893,893,TRUE,0,893,TRUE,37,"left","incongruent","down","center","FAM"
"9","1",9,610,610,TRUE,0,610,TRUE,39,"right","neutral","up","spatial","FAM"
"9","1",10,482,482,TRUE,0,482,TRUE,37,"left","congruent","down","double","FAM"
"9","1",11,647,647,TRUE,0,647,TRUE,39,"right","incongruent","down","double","FAM"
"9","1",12,580,580,TRUE,0,580,TRUE,37,"left","neutral","down","double","FAM"
"9","1",13,587,587,TRUE,0,587,TRUE,37,"left","neutral","up","nocue","FAM"
"9","1",14,565,565,TRUE,0,565,TRUE,37,"left","neutral","up","double","FAM"
"9","1",15,627,627,TRUE,0,627,TRUE,39,"right","congruent","up","spatial","FAM"
"9","1",16,525,525,TRUE,0,525,TRUE,39,"right","congruent","down","center","FAM"
"9","1",17,622,622,TRUE,0,622,TRUE,37,"left","neutral","down","spatial","FAM"
"9","1",18,435,435,TRUE,0,435,TRUE,37,"left","congruent","up","double","FAM"
"9","1",19,539,539,TRUE,0,539,TRUE,39,"right","congruent","up","double","FAM"
"9","1",20,551,551,TRUE,0,551,TRUE,37,"left","neutral","down","center","FAM"
"9","1",21,521,521,TRUE,0,521,TRUE,39,"right","congruent","down","nocue","FAM"
"9","1",22,762,762,TRUE,0,762,TRUE,37,"left","incongruent","down","nocue","FAM"
"9","1",23,721,721,TRUE,0,721,TRUE,37,"left","incongruent","down","spatial","FAM"
"9","1",24,639,639,TRUE,0,639,TRUE,37,"left","congruent","up","spatial","FAM"
"9","1",25,801,801,TRUE,0,801,TRUE,37,"left","neutral","down","nocue","FAM"
"9","1",26,681,681,TRUE,0,681,TRUE,39,"right","neutral","down","nocue","FAM"
"9","1",27,553,553,TRUE,0,553,TRUE,39,"right","congruent","down","double","FAM"
"9","1",28,424,424,TRUE,0,424,TRUE,37,"left","neutral","up","spatial","FAM"
"9","1",29,700,700,TRUE,0,700,TRUE,37,"left","congruent","down","center","FAM"
"9","1",30,597,597,TRUE,0,597,TRUE,37,"left","incongruent","up","nocue","FAM"
"9","1",31,521,521,TRUE,0,521,TRUE,37,"left","incongruent","up","spatial","FAM"
"9","1",32,676,676,TRUE,0,676,TRUE,39,"right","incongruent","up","center","FAM"
"9","1",33,532,532,TRUE,0,532,TRUE,37,"left","incongruent","up","center","FAM"
"9","1",34,619,619,TRUE,0,619,TRUE,39,"right","congruent","up","nocue","FAM"
"9","1",35,535,535,TRUE,0,535,TRUE,39,"right","incongruent","up","spatial","FAM"
"9","1",36,385,385,TRUE,0,385,TRUE,37,"left","congruent","up","center","FAM"
"9","1",37,615,615,TRUE,0,615,TRUE,39,"right","congruent","down","spatial","FAM"
"9","1",38,600,600,TRUE,0,600,TRUE,37,"left","incongruent","up","double","FAM"
"9","1",39,648,648,TRUE,0,648,TRUE,37,"left","congruent","down","spatial","FAM"
"9","1",40,663,663,TRUE,0,663,TRUE,39,"right","congruent","up","center","FAM"
"9","1",41,596,596,TRUE,0,596,TRUE,39,"right","incongruent","down","nocue","FAM"
"9","1",42,522,522,TRUE,0,522,TRUE,39,"right","incongruent","up","double","FAM"
"9","1",43,485,485,TRUE,0,485,TRUE,39,"right","neutral","down","center","FAM"
"9","1",44,651,651,TRUE,0,651,TRUE,39,"right","incongruent","down","center","FAM"
"9","1",45,435,435,TRUE,0,435,TRUE,39,"right","neutral","up","double","FAM"
"9","1",46,604,604,TRUE,0,604,TRUE,39,"right","incongruent","up","nocue","FAM"
"9","1",47,635,635,TRUE,0,635,TRUE,37,"left","congruent","up","nocue","FAM"
"9","1",48,586,586,TRUE,0,586,TRUE,39,"right","neutral","down","spatial","FAM"
"9","1",49,603,603,TRUE,0,603,TRUE,37,"left","neutral","up","spatial","FAM"
"9","1",50,499,499,TRUE,0,499,TRUE,37,"left","congruent","up","center","FAM"
"9","1",51,591,591,TRUE,0,591,TRUE,39,"right","incongruent","down","center","FAM"
"9","1",52,519,519,TRUE,0,519,TRUE,39,"right","congruent","down","center","FAM"
"9","1",53,590,590,TRUE,0,590,TRUE,39,"right","neutral","down","double","FAM"
"9","1",54,538,538,TRUE,0,538,TRUE,39,"right","congruent","up","nocue","FAM"
"9","1",56,594,594,TRUE,0,594,TRUE,37,"left","congruent","down","nocue","FAM"
"9","1",57,429,429,TRUE,0,429,TRUE,39,"right","neutral","up","spatial","FAM"
"9","1",58,528,528,TRUE,0,528,TRUE,37,"left","congruent","down","center","FAM"
"9","1",59,707,707,TRUE,0,707,TRUE,39,"right","incongruent","down","nocue","FAM"
"9","1",60,503,503,TRUE,0,503,TRUE,39,"right","incongruent","up","spatial","FAM"
"9","1",61,493,493,TRUE,0,493,TRUE,37,"left","neutral","up","center","FAM"
"9","1",62,679,679,TRUE,0,679,TRUE,39,"right","incongruent","up","double","FAM"
"9","1",64,566,566,TRUE,0,566,TRUE,39,"right","neutral","up","nocue","FAM"
"9","1",65,603,603,TRUE,0,603,TRUE,37,"left","congruent","down","double","FAM"
"9","1",66,497,497,TRUE,0,497,TRUE,37,"left","neutral","down","double","FAM"
"9","1",67,608,608,TRUE,0,608,TRUE,37,"left","neutral","down","nocue","FAM"
"9","1",68,524,524,TRUE,0,524,TRUE,39,"right","incongruent","up","center","FAM"
"9","1",69,658,658,TRUE,0,658,TRUE,39,"right","congruent","down","spatial","FAM"
"9","1",70,394,394,TRUE,0,394,TRUE,37,"left","incongruent","up","spatial","FAM"
"9","1",71,716,716,TRUE,0,716,TRUE,37,"left","neutral","down","spatial","FAM"
"9","1",72,622,622,TRUE,0,622,TRUE,39,"right","incongruent","down","double","FAM"
"9","1",73,357,357,TRUE,0,357,TRUE,37,"left","congruent","up","spatial","FAM"
"9","1",74,532,532,TRUE,0,532,TRUE,39,"right","neutral","down","nocue","FAM"
"9","1",75,513,513,TRUE,0,513,TRUE,39,"right","neutral","up","center","FAM"
"9","1",76,547,547,TRUE,0,547,TRUE,39,"right","neutral","down","center","FAM"
"9","1",77,510,510,TRUE,0,510,TRUE,39,"right","congruent","down","double","FAM"
"9","1",78,572,572,TRUE,0,572,TRUE,37,"left","incongruent","up","double","FAM"
"9","1",79,670,670,TRUE,0,670,TRUE,37,"left","congruent","up","nocue","FAM"
"9","1",80,673,673,TRUE,0,673,TRUE,39,"right","congruent","up","spatial","FAM"
"9","1",81,459,459,TRUE,0,459,TRUE,37,"left","congruent","up","double","FAM"
"9","1",82,511,511,TRUE,0,511,TRUE,37,"left","congruent","down","spatial","FAM"
"9","1",83,669,669,TRUE,0,669,TRUE,37,"left","incongruent","up","nocue","FAM"
"9","1",84,541,541,TRUE,0,541,TRUE,37,"left","incongruent","down","double","FAM"
"9","1",85,567,567,TRUE,0,567,TRUE,37,"left","neutral","down","center","FAM"
"9","1",86,512,512,TRUE,0,512,TRUE,37,"left","incongruent","down","center","FAM"
"9","1",88,476,476,TRUE,0,476,TRUE,39,"right","neutral","down","spatial","FAM"
"9","1",89,582,582,TRUE,0,582,TRUE,39,"right","congruent","up","double","FAM"
"9","1",90,443,443,TRUE,0,443,TRUE,39,"right","neutral","up","double","FAM"
"9","1",91,476,476,TRUE,0,476,TRUE,37,"left","neutral","up","nocue","FAM"
"9","1",92,672,672,TRUE,0,672,TRUE,39,"right","incongruent","up","nocue","FAM"
"9","1",93,618,618,TRUE,0,618,TRUE,37,"left","incongruent","up","center","FAM"
"9","1",96,471,471,TRUE,0,471,TRUE,39,"right","congruent","up","center","FAM"
"9","1",97,631,631,TRUE,0,631,TRUE,39,"right","incongruent","down","spatial","FAM"
"9","1",98,668,668,TRUE,0,668,TRUE,39,"right","incongruent","down","nocue","FAM"
"9","1",99,673,673,TRUE,0,673,TRUE,39,"right","neutral","up","center","FAM"
"9","1",100,624,624,TRUE,0,624,TRUE,37,"left","congruent","up","spatial","FAM"
"9","1",101,511,511,TRUE,0,511,TRUE,37,"left","congruent","up","double","FAM"
"9","1",102,575,575,TRUE,0,575,TRUE,39,"right","neutral","down","center","FAM"
"9","1",103,494,494,TRUE,0,494,TRUE,39,"right","incongruent","up","double","FAM"
"9","1",104,624,624,TRUE,0,624,TRUE,39,"right","congruent","up","center","FAM"
"9","1",105,616,616,TRUE,0,616,TRUE,37,"left","incongruent","up","spatial","FAM"
"9","1",106,471,471,TRUE,0,471,TRUE,39,"right","incongruent","up","spatial","FAM"
"9","1",107,559,559,TRUE,0,559,TRUE,39,"right","incongruent","up","nocue","FAM"
"9","1",108,679,679,TRUE,0,679,TRUE,39,"right","congruent","down","nocue","FAM"
"9","1",109,635,635,TRUE,0,635,TRUE,37,"left","neutral","up","nocue","FAM"
"9","1",110,555,555,TRUE,0,555,TRUE,37,"left","incongruent","up","double","FAM"
"9","1",111,643,643,TRUE,0,643,TRUE,37,"left","incongruent","down","center","FAM"
"9","1",112,603,603,TRUE,0,603,TRUE,37,"left","congruent","down","nocue","FAM"
"9","1",113,600,600,TRUE,0,600,TRUE,37,"left","incongruent","down","spatial","FAM"
"9","1",114,459,459,TRUE,0,459,TRUE,37,"left","neutral","up","double","FAM"
"9","1",115,549,549,TRUE,0,549,TRUE,37,"left","incongruent","down","double","FAM"
"9","1",116,377,377,TRUE,0,377,TRUE,37,"left","congruent","up","center","FAM"
"9","1",117,424,424,TRUE,0,424,TRUE,37,"left","neutral","up","spatial","FAM"
"9","1",118,627,627,TRUE,0,627,TRUE,39,"right","congruent","down","spatial","FAM"
"9","1",119,833,833,TRUE,0,833,TRUE,39,"right","congruent","up","double","FAM"
"9","1",120,469,469,TRUE,0,469,TRUE,39,"right","congruent","down","double","FAM"
"9","1",121,599,599,TRUE,0,599,TRUE,37,"left","congruent","down","center","FAM"
"9","1",122,551,551,TRUE,0,551,TRUE,37,"left","neutral","down","double","FAM"
"9","1",123,650,650,TRUE,0,650,TRUE,39,"right","congruent","down","center","FAM"
"9","1",124,587,587,TRUE,0,587,TRUE,37,"left","congruent","down","spatial","FAM"
"9","1",125,471,471,TRUE,0,471,TRUE,39,"right","neutral","down","spatial","FAM"
"9","1",126,454,454,TRUE,0,454,TRUE,37,"left","neutral","up","center","FAM"
"9","1",127,519,519,TRUE,0,519,TRUE,39,"right","neutral","up","spatial","FAM"
"9","1",128,700,700,TRUE,0,700,TRUE,37,"left","incongruent","up","center","FAM"
"9","1",129,791,791,TRUE,0,791,TRUE,37,"left","incongruent","down","nocue","FAM"
