"p","t","trial_num","rt","block_duration","full_screen","focus_shifts","stim_duration","correct","correct_response","flanker_middle_direction","flanker_type","flanker_location","cue","group"
"21","2",76,699,699,TRUE,0,699,TRUE,37,"left","incongruent","up","nocue","FAM"
"21","2",77,458,458,TRUE,0,458,TRUE,39,"right","congruent","down","spatial","FAM"
"21","2",78,630,630,TRUE,0,630,TRUE,37,"left","incongruent","down","center","FAM"
"21","2",79,564,564,TRUE,0,564,TRUE,39,"right","neutral","up","nocue","FAM"
"21","2",80,586,586,TRUE,0,586,TRUE,37,"left","congruent","up","center","FAM"
"21","2",81,583,583,TRUE,0,583,TRUE,37,"left","congruent","down","spatial","FAM"
"21","2",82,700,700,TRUE,0,700,TRUE,37,"left","incongruent","up","double","FAM"
"21","2",83,604,604,TRUE,0,604,TRUE,39,"right","incongruent","down","center","FAM"
"21","2",84,632,632,TRUE,0,632,TRUE,39,"right","incongruent","down","spatial","FAM"
"21","2",85,630,630,TRUE,0,630,TRUE,37,"left","incongruent","down","nocue","FAM"
"21","2",86,677,677,TRUE,0,677,TRUE,39,"right","incongruent","up","nocue","FAM"
"21","2",87,574,574,TRUE,0,574,TRUE,39,"right","incongruent","up","spatial","FAM"
"21","2",88,555,555,TRUE,0,555,TRUE,37,"left","incongruent","down","spatial","FAM"
"21","2",89,500,500,TRUE,0,500,TRUE,37,"left","congruent","up","spatial","FAM"
"21","2",90,617,617,TRUE,0,617,TRUE,39,"right","incongruent","up","center","FAM"
"21","2",91,596,596,TRUE,0,596,TRUE,37,"left","congruent","down","nocue","FAM"
"21","2",92,581,581,TRUE,0,581,TRUE,37,"left","neutral","down","spatial","FAM"
"21","2",93,589,589,TRUE,0,589,TRUE,37,"left","neutral","down","center","FAM"
"21","2",94,486,486,TRUE,0,486,TRUE,39,"right","neutral","up","double","FAM"
"21","2",95,627,627,TRUE,0,627,TRUE,39,"right","congruent","up","center","FAM"
"21","2",96,595,595,TRUE,0,595,TRUE,37,"left","incongruent","up","spatial","FAM"
"21","2",97,518,518,TRUE,0,518,TRUE,39,"right","incongruent","up","spatial","FAM"
"21","2",98,709,709,TRUE,0,709,TRUE,37,"left","incongruent","down","double","FAM"
"21","2",99,604,604,TRUE,0,604,TRUE,39,"right","congruent","down","nocue","FAM"
"21","2",100,608,608,TRUE,0,608,TRUE,37,"left","incongruent","up","spatial","FAM"
"21","2",101,597,597,TRUE,0,597,TRUE,37,"left","neutral","down","nocue","FAM"
"21","2",102,739,739,TRUE,0,739,TRUE,37,"left","incongruent","up","nocue","FAM"
"21","2",103,553,553,TRUE,0,553,TRUE,39,"right","congruent","up","center","FAM"
"21","2",104,659,659,TRUE,0,659,TRUE,39,"right","neutral","down","center","FAM"
"21","2",105,681,681,TRUE,0,681,TRUE,39,"right","incongruent","up","double","FAM"
"21","2",106,639,639,TRUE,0,639,TRUE,39,"right","incongruent","up","center","FAM"
"21","2",107,697,697,TRUE,0,697,TRUE,39,"right","neutral","down","nocue","FAM"
"21","2",108,621,621,TRUE,0,621,TRUE,39,"right","congruent","up","nocue","FAM"
"21","2",109,662,662,TRUE,0,662,TRUE,39,"right","congruent","up","double","FAM"
"21","2",110,424,424,TRUE,0,424,TRUE,37,"left","neutral","up","spatial","FAM"
"21","2",111,579,579,TRUE,0,579,TRUE,37,"left","congruent","up","center","FAM"
"21","2",112,560,560,TRUE,0,560,TRUE,37,"left","neutral","up","double","FAM"
"21","2",113,526,526,TRUE,0,526,TRUE,39,"right","neutral","down","double","FAM"
"21","2",114,546,546,TRUE,0,546,TRUE,37,"left","congruent","down","spatial","FAM"
"21","2",115,599,599,TRUE,0,599,TRUE,37,"left","congruent","down","nocue","FAM"
"21","2",116,629,629,TRUE,0,629,TRUE,39,"right","congruent","down","double","FAM"
"21","2",117,648,648,TRUE,0,648,TRUE,37,"left","incongruent","down","center","FAM"
"21","2",118,520,520,TRUE,0,520,TRUE,39,"right","neutral","down","spatial","FAM"
"21","2",119,626,626,TRUE,0,626,TRUE,37,"left","congruent","up","double","FAM"
"21","2",120,434,434,TRUE,0,434,TRUE,39,"right","congruent","down","spatial","FAM"
"21","2",121,700,700,TRUE,0,700,TRUE,39,"right","incongruent","down","center","FAM"
"21","2",122,693,693,TRUE,0,693,TRUE,39,"right","incongruent","down","double","FAM"
"21","2",123,652,652,TRUE,0,652,TRUE,37,"left","neutral","up","nocue","FAM"
"21","2",124,643,643,TRUE,0,643,TRUE,37,"left","congruent","down","center","FAM"
"21","2",125,471,471,TRUE,0,471,TRUE,39,"right","incongruent","down","spatial","FAM"
"21","2",126,538,538,TRUE,0,538,TRUE,37,"left","incongruent","down","spatial","FAM"
"21","2",127,627,627,TRUE,0,627,TRUE,37,"left","incongruent","up","center","FAM"
"21","2",128,604,604,TRUE,0,604,TRUE,39,"right","neutral","up","nocue","FAM"
"21","2",129,550,550,TRUE,0,550,TRUE,37,"left","congruent","down","double","FAM"
"21","2",130,497,497,TRUE,0,497,TRUE,39,"right","neutral","up","spatial","FAM"
"21","2",131,596,596,TRUE,0,596,TRUE,37,"left","congruent","up","nocue","FAM"
"21","2",132,542,542,TRUE,0,542,TRUE,37,"left","congruent","up","spatial","FAM"
"21","2",133,601,601,TRUE,0,601,TRUE,39,"right","congruent","down","center","FAM"
"21","2",134,589,589,TRUE,0,589,TRUE,39,"right","neutral","up","double","FAM"
"21","2",135,526,526,TRUE,0,526,TRUE,37,"left","neutral","down","spatial","FAM"
"21","2",136,564,564,TRUE,0,564,TRUE,39,"right","congruent","up","spatial","FAM"
"21","2",137,530,530,TRUE,0,530,TRUE,37,"left","neutral","down","double","FAM"
"21","2",138,611,611,TRUE,0,611,TRUE,37,"left","incongruent","down","nocue","FAM"
"21","2",139,515,515,TRUE,0,515,TRUE,39,"right","neutral","up","center","FAM"
"21","2",140,537,537,TRUE,0,537,TRUE,37,"left","neutral","down","center","FAM"
"21","2",141,590,590,TRUE,0,590,TRUE,37,"left","neutral","up","center","FAM"
"21","2",142,820,820,TRUE,0,820,TRUE,39,"right","incongruent","up","nocue","FAM"
"21","2",143,676,676,TRUE,0,676,TRUE,37,"left","incongruent","up","double","FAM"
"21","2",144,607,607,TRUE,0,607,TRUE,39,"right","incongruent","down","nocue","FAM"
"27","1",1,665,665,TRUE,0,665,TRUE,37,"left","neutral","up","center","Reading"
"27","1",2,650,650,TRUE,0,650,TRUE,37,"left","neutral","down","center","Reading"
"27","1",3,555,555,TRUE,0,555,TRUE,37,"left","congruent","down","center","Reading"
"27","1",4,590,590,TRUE,0,590,TRUE,39,"right","neutral","up","spatial","Reading"
"27","1",5,868,868,TRUE,0,868,TRUE,37,"left","incongruent","down","nocue","Reading"
"27","1",6,671,671,TRUE,0,671,TRUE,37,"left","neutral","down","nocue","Reading"
"27","1",7,752,752,TRUE,0,752,TRUE,37,"left","incongruent","up","center","Reading"
"27","1",8,653,653,TRUE,0,653,TRUE,37,"left","neutral","up","nocue","Reading"
"27","1",9,849,849,TRUE,0,849,TRUE,39,"right","incongruent","down","nocue","Reading"
"27","1",10,710,710,TRUE,0,710,TRUE,39,"right","incongruent","down","double","Reading"
"27","1",11,671,671,TRUE,0,671,TRUE,39,"right","incongruent","up","spatial","Reading"
"27","1",12,692,692,TRUE,0,692,TRUE,39,"right","congruent","down","spatial","Reading"
"27","1",13,739,739,TRUE,0,739,TRUE,37,"left","incongruent","up","double","Reading"
"27","1",14,673,673,TRUE,0,673,TRUE,39,"right","congruent","down","double","Reading"
"27","1",15,646,646,TRUE,0,646,TRUE,39,"right","neutral","down","double","Reading"
"27","1",16,668,668,TRUE,0,668,TRUE,37,"left","congruent","up","center","Reading"
"27","1",17,779,779,TRUE,0,779,TRUE,39,"right","incongruent","up","double","Reading"
"27","1",18,675,675,TRUE,0,675,TRUE,39,"right","incongruent","down","center","Reading"
"27","1",19,672,672,TRUE,0,672,TRUE,39,"right","congruent","up","center","Reading"
"27","1",20,644,644,TRUE,0,644,TRUE,37,"left","congruent","down","double","Reading"
"27","1",21,579,579,TRUE,0,579,TRUE,37,"left","neutral","down","double","Reading"
"27","1",22,887,887,TRUE,0,887,TRUE,39,"right","incongruent","up","nocue","Reading"
"27","1",23,644,644,TRUE,0,644,TRUE,39,"right","incongruent","down","spatial","Reading"
"27","1",24,616,616,TRUE,0,616,TRUE,39,"right","neutral","down","center","Reading"
"27","1",25,734,734,TRUE,0,734,TRUE,37,"left","incongruent","up","nocue","Reading"
"27","1",26,623,623,TRUE,0,623,TRUE,37,"left","congruent","up","double","Reading"
"27","1",27,671,671,TRUE,0,671,TRUE,39,"right","neutral","down","nocue","Reading"
"27","1",28,653,653,TRUE,0,653,TRUE,37,"left","incongruent","down","spatial","Reading"
"27","1",29,581,581,TRUE,0,581,TRUE,37,"left","congruent","down","spatial","Reading"
"27","1",30,722,722,TRUE,0,722,TRUE,39,"right","neutral","up","center","Reading"
"27","1",31,562,562,TRUE,0,562,TRUE,37,"left","congruent","down","nocue","Reading"
"27","1",32,765,765,TRUE,0,765,TRUE,39,"right","incongruent","up","center","Reading"
"27","1",33,587,587,TRUE,0,587,TRUE,37,"left","neutral","up","spatial","Reading"
"27","1",34,548,548,TRUE,0,548,TRUE,37,"left","congruent","up","spatial","Reading"
"27","1",35,640,640,TRUE,0,640,TRUE,37,"left","incongruent","up","spatial","Reading"
"27","1",36,784,784,TRUE,0,784,TRUE,39,"right","congruent","up","nocue","Reading"
"27","1",37,589,589,TRUE,0,589,TRUE,39,"right","congruent","up","spatial","Reading"
"27","1",38,592,592,TRUE,0,592,TRUE,39,"right","neutral","down","spatial","Reading"
"27","1",39,696,696,TRUE,0,696,TRUE,39,"right","neutral","up","nocue","Reading"
"27","1",40,768,768,TRUE,0,768,TRUE,37,"left","congruent","up","nocue","Reading"
"27","1",41,532,532,TRUE,0,532,TRUE,39,"right","neutral","up","double","Reading"
"27","1",42,626,626,TRUE,0,626,TRUE,39,"right","congruent","up","double","Reading"
"27","1",43,564,564,TRUE,0,564,TRUE,39,"right","congruent","down","nocue","Reading"
"27","1",44,662,662,TRUE,0,662,TRUE,39,"right","congruent","down","center","Reading"
"27","1",45,670,670,TRUE,0,670,TRUE,37,"left","neutral","down","spatial","Reading"
"27","1",46,571,571,TRUE,0,571,TRUE,37,"left","neutral","up","double","Reading"
"27","1",47,597,597,TRUE,0,597,TRUE,37,"left","incongruent","down","double","Reading"
"27","1",48,665,665,TRUE,0,665,TRUE,37,"left","incongruent","down","center","Reading"
"27","1",49,727,727,TRUE,0,727,TRUE,39,"right","incongruent","up","double","Reading"
"27","1",50,506,506,TRUE,0,506,TRUE,37,"left","neutral","down","spatial","Reading"
"27","1",51,756,756,TRUE,0,756,TRUE,39,"right","incongruent","down","spatial","Reading"
"27","1",52,561,561,TRUE,0,561,TRUE,37,"left","congruent","up","center","Reading"
"27","1",53,523,523,TRUE,0,523,TRUE,39,"right","neutral","down","spatial","Reading"
"27","1",54,649,649,TRUE,0,649,TRUE,37,"left","incongruent","up","spatial","Reading"
"27","1",55,771,771,TRUE,0,771,TRUE,37,"left","neutral","up","nocue","Reading"
"27","1",56,772,772,TRUE,0,772,TRUE,39,"right","congruent","down","nocue","Reading"
"27","1",57,737,737,TRUE,0,737,TRUE,39,"right","incongruent","down","center","Reading"
"27","1",58,599,599,TRUE,0,599,TRUE,39,"right","neutral","up","center","Reading"
"27","1",59,633,633,TRUE,0,633,TRUE,37,"left","congruent","down","double","Reading"
"27","1",60,813,813,TRUE,0,813,TRUE,37,"left","congruent","up","nocue","Reading"
"27","1",61,528,528,TRUE,0,528,TRUE,37,"left","neutral","up","spatial","Reading"
"27","1",62,579,579,TRUE,0,579,TRUE,37,"left","neutral","up","center","Reading"
"27","1",63,632,632,TRUE,0,632,TRUE,37,"left","congruent","down","nocue","Reading"
"27","1",64,602,602,TRUE,0,602,TRUE,39,"right","neutral","up","double","Reading"
"27","1",65,507,507,TRUE,0,507,TRUE,37,"left","neutral","down","double","Reading"
"27","1",66,611,611,TRUE,0,611,TRUE,39,"right","neutral","down","double","Reading"
"27","1",67,672,672,TRUE,0,672,TRUE,37,"left","congruent","down","center","Reading"
"27","1",68,563,563,TRUE,0,563,TRUE,39,"right","neutral","up","spatial","Reading"
"27","1",69,584,584,TRUE,0,584,TRUE,37,"left","neutral","down","center","Reading"
"27","1",70,759,759,TRUE,0,759,TRUE,37,"left","incongruent","down","center","Reading"
"27","1",71,576,576,TRUE,0,576,TRUE,37,"left","neutral","up","double","Reading"
"27","1",72,698,698,TRUE,0,698,TRUE,39,"right","neutral","up","nocue","Reading"
"27","1",73,698,698,TRUE,0,698,TRUE,37,"left","congruent","up","double","Reading"
"27","1",74,635,635,TRUE,0,635,TRUE,39,"right","neutral","down","nocue","Reading"
"27","1",75,781,781,TRUE,0,781,TRUE,39,"right","incongruent","up","center","Reading"
"27","1",76,526,526,TRUE,0,526,TRUE,37,"left","congruent","up","spatial","Reading"
"27","1",77,668,668,TRUE,0,668,TRUE,39,"right","congruent","up","spatial","Reading"
"27","1",78,511,511,TRUE,0,511,TRUE,39,"right","incongruent","up","spatial","Reading"
"27","1",79,702,702,TRUE,0,702,TRUE,39,"right","incongruent","down","double","Reading"
"27","1",80,558,558,TRUE,0,558,TRUE,39,"right","neutral","down","center","Reading"
"27","1",81,629,629,TRUE,0,629,TRUE,39,"right","congruent","down","double","Reading"
"27","1",82,852,852,TRUE,0,852,TRUE,37,"left","incongruent","up","nocue","Reading"
"27","1",83,777,777,TRUE,0,777,TRUE,39,"right","incongruent","up","nocue","Reading"
"27","1",84,649,649,TRUE,0,649,TRUE,37,"left","congruent","down","spatial","Reading"
"27","1",85,779,779,TRUE,0,779,TRUE,37,"left","incongruent","down","spatial","Reading"
"27","1",86,631,631,TRUE,0,631,TRUE,39,"right","congruent","up","nocue","Reading"
"27","1",87,618,618,TRUE,0,618,TRUE,39,"right","congruent","down","center","Reading"
"27","1",88,622,622,TRUE,0,622,TRUE,37,"left","neutral","down","nocue","Reading"
"27","1",89,553,553,TRUE,0,553,TRUE,37,"left","incongruent","down","double","Reading"
"27","1",91,603,603,TRUE,0,603,TRUE,39,"right","congruent","up","center","Reading"
"27","1",92,832,832,TRUE,0,832,TRUE,39,"right","incongruent","down","nocue","Reading"
"27","1",93,681,681,TRUE,0,681,TRUE,37,"left","incongruent","up","double","Reading"
"27","1",94,513,513,TRUE,0,513,TRUE,39,"right","congruent","down","spatial","Reading"
"27","1",95,540,540,TRUE,0,540,TRUE,39,"right","congruent","up","double","Reading"
"27","1",96,815,815,TRUE,0,815,TRUE,37,"left","incongruent","down","nocue","Reading"
"27","1",97,555,555,TRUE,0,555,TRUE,37,"left","congruent","down","nocue","Reading"
"27","1",99,564,564,TRUE,0,564,TRUE,37,"left","congruent","down","spatial","Reading"
"27","1",100,562,562,TRUE,0,562,TRUE,39,"right","congruent","down","double","Reading"
"27","1",101,648,648,TRUE,0,648,TRUE,39,"right","incongruent","up","center","Reading"
"27","1",102,657,657,TRUE,0,657,TRUE,37,"left","neutral","up","double","Reading"
"27","1",103,613,613,TRUE,0,613,TRUE,39,"right","congruent","down","spatial","Reading"
"27","1",104,519,519,TRUE,0,519,TRUE,37,"left","congruent","up","spatial","Reading"
"27","1",105,729,729,TRUE,0,729,TRUE,37,"left","incongruent","down","double","Reading"
"27","1",106,803,803,TRUE,0,803,TRUE,39,"right","incongruent","up","double","Reading"
"27","1",107,701,701,TRUE,0,701,TRUE,37,"left","neutral","up","nocue","Reading"
"27","1",108,778,778,TRUE,0,778,TRUE,39,"right","neutral","up","nocue","Reading"
"27","1",109,634,634,TRUE,0,634,TRUE,37,"left","neutral","up","center","Reading"
"27","1",110,876,876,TRUE,0,876,TRUE,37,"left","incongruent","down","nocue","Reading"
"27","1",111,669,669,TRUE,0,669,TRUE,39,"right","congruent","down","center","Reading"
"27","1",112,624,624,TRUE,0,624,TRUE,39,"right","congruent","down","nocue","Reading"
"27","1",113,707,707,TRUE,0,707,TRUE,39,"right","congruent","up","nocue","Reading"
"27","1",115,747,747,TRUE,0,747,TRUE,39,"right","incongruent","down","nocue","Reading"
"27","1",116,778,778,TRUE,0,778,TRUE,39,"right","incongruent","up","nocue","Reading"
"27","1",117,570,570,TRUE,0,570,TRUE,37,"left","neutral","down","center","Reading"
"27","1",118,599,599,TRUE,0,599,TRUE,37,"left","neutral","down","spatial","Reading"
"27","1",119,623,623,TRUE,0,623,TRUE,37,"left","incongruent","up","center","Reading"
"27","1",120,653,653,TRUE,0,653,TRUE,39,"right","neutral","up","center","Reading"
"27","1",121,591,591,TRUE,0,591,TRUE,39,"right","congruent","up","spatial","Reading"
"27","1",122,637,637,TRUE,0,637,TRUE,37,"left","congruent","down","double","Reading"
"27","1",123,640,640,TRUE,0,640,TRUE,39,"right","neutral","down","double","Reading"
"27","1",124,798,798,TRUE,0,798,TRUE,37,"left","incongruent","up","double","Reading"
"27","1",125,714,714,TRUE,0,714,TRUE,39,"right","incongruent","up","spatial","Reading"
"27","1",126,670,670,TRUE,0,670,TRUE,39,"right","neutral","down","nocue","Reading"
"27","1",127,589,589,TRUE,0,589,TRUE,37,"left","incongruent","up","spatial","Reading"
"27","1",128,652,652,TRUE,0,652,TRUE,37,"left","incongruent","down","spatial","Reading"
"27","1",129,542,542,TRUE,0,542,TRUE,37,"left","congruent","up","center","Reading"
"27","1",130,595,595,TRUE,0,595,TRUE,39,"right","congruent","up","center","Reading"
"27","1",131,606,606,TRUE,0,606,TRUE,39,"right","neutral","down","spatial","Reading"
"27","1",132,695,695,TRUE,0,695,TRUE,37,"left","incongruent","up","nocue","Reading"
"27","1",133,576,576,TRUE,0,576,TRUE,37,"left","congruent","down","center","Reading"
"27","1",134,543,543,TRUE,0,543,TRUE,37,"left","congruent","up","nocue","Reading"
"27","1",135,590,590,TRUE,0,590,TRUE,39,"right","neutral","up","double","Reading"
"27","1",136,514,514,TRUE,0,514,TRUE,37,"left","neutral","up","spatial","Reading"
"27","1",137,586,586,TRUE,0,586,TRUE,37,"left","congruent","up","double","Reading"
"27","1",138,747,747,TRUE,0,747,TRUE,37,"left","neutral","down","nocue","Reading"
"27","1",139,643,643,TRUE,0,643,TRUE,39,"right","neutral","down","center","Reading"
"27","1",140,606,606,TRUE,0,606,TRUE,37,"left","neutral","down","double","Reading"
"27","1",141,687,687,TRUE,0,687,TRUE,39,"right","neutral","up","spatial","Reading"
"27","1",142,690,690,TRUE,0,690,TRUE,39,"right","incongruent","down","spatial","Reading"
"27","1",143,688,688,TRUE,0,688,TRUE,39,"right","congruent","up","double","Reading"
"27","1",144,646,646,TRUE,0,646,TRUE,39,"right","incongruent","down","double","Reading"
"27","2",1,618,618,TRUE,0,618,TRUE,37,"left","neutral","up","center","Reading"
"27","2",2,635,635,TRUE,0,635,TRUE,37,"left","neutral","down","nocue","Reading"
"27","2",3,696,696,TRUE,0,696,TRUE,39,"right","congruent","down","double","Reading"
"27","2",4,599,599,TRUE,0,599,TRUE,37,"left","neutral","up","spatial","Reading"
"27","2",5,615,615,TRUE,0,615,TRUE,37,"left","neutral","down","spatial","Reading"
"27","2",6,816,816,TRUE,0,816,TRUE,39,"right","incongruent","down","double","Reading"
"27","2",7,806,806,TRUE,0,806,TRUE,37,"left","incongruent","down","nocue","Reading"
"27","2",8,647,647,TRUE,0,647,TRUE,39,"right","neutral","down","double","Reading"
"27","2",9,545,545,TRUE,0,545,TRUE,39,"right","neutral","up","spatial","Reading"
"27","2",10,574,574,TRUE,0,574,TRUE,37,"left","neutral","down","center","Reading"
"27","2",11,676,676,TRUE,0,676,TRUE,37,"left","incongruent","up","center","Reading"
"27","2",12,660,660,TRUE,0,660,TRUE,37,"left","congruent","up","spatial","Reading"
"27","2",13,678,678,TRUE,0,678,TRUE,39,"right","incongruent","down","center","Reading"
"27","2",14,741,741,TRUE,0,741,TRUE,39,"right","congruent","down","nocue","Reading"
"27","2",15,772,772,TRUE,0,772,TRUE,37,"left","congruent","down","nocue","Reading"
"27","2",16,650,650,TRUE,0,650,TRUE,39,"right","neutral","up","double","Reading"
"27","2",17,595,595,TRUE,0,595,TRUE,39,"right","neutral","down","center","Reading"
"27","2",18,569,569,TRUE,0,569,TRUE,37,"left","congruent","up","center","Reading"
"27","2",19,647,647,TRUE,0,647,TRUE,37,"left","neutral","up","nocue","Reading"
"27","2",20,587,587,TRUE,0,587,TRUE,39,"right","neutral","down","nocue","Reading"
"27","2",21,827,827,TRUE,0,827,TRUE,39,"right","congruent","up","spatial","Reading"
"27","2",22,556,556,TRUE,0,556,TRUE,39,"right","neutral","down","spatial","Reading"
"27","2",23,707,707,TRUE,0,707,TRUE,39,"right","incongruent","down","nocue","Reading"
"27","2",24,579,579,TRUE,0,579,TRUE,37,"left","neutral","down","double","Reading"
"27","2",25,671,671,TRUE,0,671,TRUE,39,"right","incongruent","down","spatial","Reading"
"27","2",26,614,614,TRUE,0,614,TRUE,39,"right","congruent","down","spatial","Reading"
"27","2",27,620,620,TRUE,0,620,TRUE,37,"left","congruent","down","spatial","Reading"
"27","2",28,816,816,TRUE,0,816,TRUE,39,"right","incongruent","up","double","Reading"
"27","2",29,646,646,TRUE,0,646,TRUE,37,"left","congruent","down","double","Reading"
"27","2",30,586,586,TRUE,0,586,TRUE,37,"left","congruent","down","center","Reading"
"27","2",31,654,654,TRUE,0,654,TRUE,37,"left","incongruent","down","double","Reading"
"27","2",32,908,908,TRUE,0,908,TRUE,39,"right","incongruent","up","nocue","Reading"
"27","2",33,671,671,TRUE,0,671,TRUE,37,"left","incongruent","down","center","Reading"
"27","2",34,725,725,TRUE,0,725,TRUE,39,"right","neutral","up","nocue","Reading"
"27","2",35,663,663,TRUE,0,663,TRUE,39,"right","congruent","up","nocue","Reading"
"27","2",36,617,617,TRUE,0,617,TRUE,37,"left","incongruent","up","spatial","Reading"
"27","2",37,692,692,TRUE,0,692,TRUE,37,"left","congruent","up","nocue","Reading"
"27","2",38,611,611,TRUE,0,611,TRUE,37,"left","incongruent","up","double","Reading"
"27","2",39,694,694,TRUE,0,694,TRUE,39,"right","incongruent","up","spatial","Reading"
"27","2",40,626,626,TRUE,0,626,TRUE,37,"left","incongruent","down","spatial","Reading"
"27","2",41,723,723,TRUE,0,723,TRUE,39,"right","neutral","up","center","Reading"
"27","2",42,559,559,TRUE,0,559,TRUE,39,"right","congruent","down","center","Reading"
"27","2",43,714,714,TRUE,0,714,TRUE,37,"left","incongruent","up","nocue","Reading"
"27","2",44,594,594,TRUE,0,594,TRUE,37,"left","neutral","up","double","Reading"
"27","2",45,709,709,TRUE,0,709,TRUE,39,"right","congruent","up","center","Reading"
"27","2",46,655,655,TRUE,0,655,TRUE,37,"left","congruent","up","double","Reading"
"27","2",47,640,640,TRUE,0,640,TRUE,39,"right","congruent","up","double","Reading"
"27","2",48,699,699,TRUE,0,699,TRUE,39,"right","incongruent","up","center","Reading"
"27","2",49,674,674,TRUE,0,674,TRUE,39,"right","incongruent","up","double","Reading"
"27","2",50,544,544,TRUE,0,544,TRUE,39,"right","congruent","down","center","Reading"
"27","2",51,587,587,TRUE,0,587,TRUE,37,"left","neutral","up","double","Reading"
"27","2",52,628,628,TRUE,0,628,TRUE,39,"right","incongruent","down","spatial","Reading"
"27","2",53,615,615,TRUE,0,615,TRUE,37,"left","congruent","down","spatial","Reading"
"27","2",54,596,596,TRUE,0,596,TRUE,39,"right","congruent","up","nocue","Reading"
"27","2",55,606,606,TRUE,0,606,TRUE,37,"left","neutral","up","center","Reading"
"27","2",56,589,589,TRUE,0,589,TRUE,37,"left","incongruent","down","spatial","Reading"
"27","2",57,659,659,TRUE,0,659,TRUE,37,"left","congruent","up","nocue","Reading"
"27","2",58,574,574,TRUE,0,574,TRUE,37,"left","neutral","down","double","Reading"
"27","2",59,620,620,TRUE,0,620,TRUE,39,"right","congruent","up","center","Reading"
"27","2",60,577,577,TRUE,0,577,TRUE,39,"right","congruent","down","spatial","Reading"
"27","2",61,784,784,TRUE,0,784,TRUE,39,"right","incongruent","down","center","Reading"
"27","2",63,609,609,TRUE,0,609,TRUE,39,"right","neutral","down","double","Reading"
"27","2",64,657,657,TRUE,0,657,TRUE,37,"left","incongruent","down","double","Reading"
"27","2",65,596,596,TRUE,0,596,TRUE,37,"left","neutral","down","spatial","Reading"
"27","2",66,612,612,TRUE,0,612,TRUE,37,"left","congruent","up","spatial","Reading"
"27","2",67,793,793,TRUE,0,793,TRUE,37,"left","congruent","down","nocue","Reading"
"27","2",68,776,776,TRUE,0,776,TRUE,37,"left","incongruent","up","center","Reading"
"27","2",69,678,678,TRUE,0,678,TRUE,39,"right","incongruent","up","center","Reading"
"27","2",70,735,735,TRUE,0,735,TRUE,37,"left","incongruent","up","nocue","Reading"
"27","2",71,673,673,TRUE,0,673,TRUE,37,"left","incongruent","up","double","Reading"
"27","2",72,667,667,TRUE,0,667,TRUE,37,"left","congruent","down","double","Reading"
"27","2",73,616,616,TRUE,0,616,TRUE,39,"right","neutral","down","spatial","Reading"
"27","2",74,717,717,TRUE,0,717,TRUE,37,"left","neutral","down","nocue","Reading"
"27","2",75,629,629,TRUE,0,629,TRUE,37,"left","congruent","down","center","Reading"
"27","2",76,660,660,TRUE,0,660,TRUE,37,"left","neutral","up","nocue","Reading"
"27","2",77,628,628,TRUE,0,628,TRUE,39,"right","congruent","down","double","Reading"
"27","2",78,575,575,TRUE,0,575,TRUE,37,"left","congruent","up","center","Reading"
"27","2",79,700,700,TRUE,0,700,TRUE,39,"right","incongruent","down","double","Reading"
"27","2",80,611,611,TRUE,0,611,TRUE,39,"right","neutral","down","center","Reading"
"27","2",81,580,580,TRUE,0,580,TRUE,37,"left","incongruent","up","spatial","Reading"
"27","2",82,795,795,TRUE,0,795,TRUE,37,"left","incongruent","down","nocue","Reading"
"27","2",83,754,754,TRUE,0,754,TRUE,39,"right","neutral","up","nocue","Reading"
"27","2",84,682,682,TRUE,0,682,TRUE,39,"right","neutral","up","center","Reading"
"27","2",85,617,617,TRUE,0,617,TRUE,39,"right","neutral","up","spatial","Reading"
"27","2",86,803,803,TRUE,0,803,TRUE,39,"right","incongruent","down","nocue","Reading"
"27","2",87,560,560,TRUE,0,560,TRUE,37,"left","neutral","up","spatial","Reading"
"27","2",88,776,776,TRUE,0,776,TRUE,39,"right","congruent","down","nocue","Reading"
"27","2",89,545,545,TRUE,0,545,TRUE,39,"right","incongruent","up","spatial","Reading"
"27","2",90,594,594,TRUE,0,594,TRUE,37,"left","congruent","up","double","Reading"
"27","2",91,569,569,TRUE,0,569,TRUE,37,"left","neutral","down","center","Reading"
"27","2",92,617,617,TRUE,0,617,TRUE,39,"right","congruent","up","double","Reading"
"27","2",93,587,587,TRUE,0,587,TRUE,39,"right","neutral","up","double","Reading"
"27","2",94,776,776,TRUE,0,776,TRUE,37,"left","incongruent","down","center","Reading"
"27","2",95,670,670,TRUE,0,670,TRUE,39,"right","neutral","down","nocue","Reading"
"27","2",96,595,595,TRUE,0,595,TRUE,39,"right","congruent","up","spatial","Reading"
"27","2",97,561,561,TRUE,0,561,TRUE,37,"left","neutral","down","double","Reading"
"27","2",98,615,615,TRUE,0,615,TRUE,37,"left","congruent","down","nocue","Reading"
"27","2",99,540,540,TRUE,0,540,TRUE,37,"left","neutral","up","spatial","Reading"
"27","2",100,454,454,TRUE,0,454,TRUE,37,"left","neutral","down","spatial","Reading"
"27","2",101,510,510,TRUE,0,510,TRUE,37,"left","congruent","up","spatial","Reading"
"27","2",102,726,726,TRUE,0,726,TRUE,39,"right","incongruent","up","center","Reading"
"27","2",103,578,578,TRUE,0,578,TRUE,37,"left","neutral","up","double","Reading"
"27","2",104,587,587,TRUE,0,587,TRUE,39,"right","congruent","down","double","Reading"
"27","2",105,616,616,TRUE,0,616,TRUE,37,"left","congruent","down","center","Reading"
